"data";"ipca_mensal";"regime_hmm";"Baixa";"Moderada";"Alta"
2003-05-01;0,61;"Baixa";0,999967717071519;3,22825021215964e-05;4,26359637017548e-10
2003-06-01;-0,15;"Baixa";0,999995967078335;4,03290571994881e-06;1,59448668246897e-11
2003-07-01;0,2;"Baixa";0,999997957095436;2,04290355463436e-06;1,00905157094359e-12
2003-08-01;0,34;"Baixa";0,999998056420006;1,94357940835145e-06;5,860458191056e-13
2003-09-01;0,78;"Baixa";0,999997303583043;2,69641649529915e-06;4,62230800704932e-13
2003-10-01;0,29;"Baixa";0,999998050472988;1,94952644992806e-06;5,61944363124407e-13
2003-11-01;0,34;"Baixa";0,999998074152755;1,92584682115333e-06;4,24069858112754e-13
2003-12-01;0,52;"Baixa";0,999997948664964;2,05133451273007e-06;5,2372082761121e-13
2004-01-01;0,76;"Baixa";0,999997371741846;2,62825761474053e-06;5,39281562053694e-13
2004-02-01;0,61;"Baixa";0,999997796766775;2,20323266865884e-06;5,56813500329045e-13
2004-03-01;0,47;"Baixa";0,999998013736612;1,9862629503311e-06;4,38206729877318e-13
2004-04-01;0,37;"Baixa";0,99999807076886;1,92923071658337e-06;4,23000315333964e-13
2004-05-01;0,51;"Baixa";0,999997964547218;2,03545228436276e-06;4,97813165335383e-13
2004-06-01;0,71;"Baixa";0,999997510232867;2,4897663361964e-06;7,97004422669544e-13
2004-07-01;0,91;"Baixa";0,999996565339521;3,43465961326243e-06;8,65492023907019e-13
2004-08-01;0,69;"Baixa";0,999997575071208;2,42492804571635e-06;7,46525535152085e-13
2004-09-01;0,33;"Baixa";0,99999806435681;1,93564268169616e-06;5,08311398493016e-13
2004-10-01;0,44;"Baixa";0,999998032086524;1,96791299194734e-06;4,83667880459873e-13
2004-11-01;0,69;"Baixa";0,999997583694284;2,41630502930579e-06;6,86557913884179e-13
2004-12-01;0,86;"Baixa";0,999996890114699;3,10988460098471e-06;6,99630354787e-13
2005-01-01;0,58;"Baixa";0,999997837507652;2,16249164084264e-06;7,06805825281791e-13
2005-02-01;0,59;"Baixa";0,999997842529929;2,15746955968804e-06;5,11139294637268e-13
2005-03-01;0,61;"Baixa";0,999997777740747;2,22225852667709e-06;7,25999173345505e-13
2005-04-01;0,87;"Baixa";0,99999684469919;3,15530019313429e-06;6,16787503063634e-13
2005-05-01;0,49;"Baixa";0,999997958167958;2,041831254959e-06;7,86783139215989e-13
2005-06-01;-0,02;"Baixa";0,999997580859516;2,41913986764877e-06;6,16110491037716e-13
2005-07-01;0,25;"Baixa";0,999998035377187;1,9646222672589e-06;5,45494720186165e-13
2005-08-01;0,17;"Baixa";0,999997975621725;2,02437781949782e-06;4,55956928397019e-13
2005-09-01;0,35;"Baixa";0,999998059296042;1,94070340853961e-06;5,49986645086458e-13
2005-10-01;0,75;"Baixa";0,99999741665862;2,58334090010234e-06;4,80275365701289e-13
2005-11-01;0,55;"Baixa";0,999997907348024;2,09265145560695e-06;5,20375664554407e-13
2005-12-01;0,36;"Baixa";0,999998067242189;1,93275734069064e-06;4,70492806495447e-13
2006-01-01;0,59;"Baixa";0,999997856086935;2,1439126672624e-06;3,97760433588278e-13
2006-02-01;0,41;"Baixa";0,999998055638913;1,94436065421259e-06;4,32329707302275e-13
2006-03-01;0,43;"Baixa";0,999998048790101;1,95120949976395e-06;3,99102616651971e-13
2006-04-01;0,21;"Baixa";0,999998012730086;1,98726942646621e-06;4,87393272972351e-13
2006-05-01;0,1;"Baixa";0,999997834650342;2,16534881523388e-06;8,42386293503991e-13
2006-06-01;-0,21;"Baixa";0,999996715823086;3,28417593415301e-06;9,8012757454844e-13
2006-07-01;0,19;"Baixa";0,999997957966785;2,04203235464023e-06;8,59949340395769e-13
2006-08-01;0,05;"Baixa";0,999997765916828;2,23408261083246e-06;5,6153690719211e-13
2006-09-01;0,21;"Baixa";0,999998011702554;1,98829695148424e-06;4,93990405644457e-13
2006-10-01;0,33;"Baixa";0,99999807581768;1,92418191280855e-06;4,07048351492713e-13
2006-11-01;0,31;"Baixa";0,99999807305273;1,92694685959136e-06;4,10004002172634e-13
2006-12-01;0,48;"Baixa";0,999998010509521;1,98949009065441e-06;3,88528416754879e-13
2007-01-01;0,44;"Baixa";0,999998041987168;1,95801243129403e-06;4,00764156307356e-13
2007-02-01;0,44;"Baixa";0,999998043487835;1,95651177614437e-06;3,88582582500834e-13
2007-03-01;0,37;"Baixa";0,999998073525955;1,92647364639816e-06;3,98633768175342e-13
2007-04-01;0,25;"Baixa";0,999998049532265;1,95046731976201e-06;4,14697057905309e-13
2007-05-01;0,28;"Baixa";0,999998064421577;1,9355780116738e-06;4,11605329678768e-13
2007-06-01;0,28;"Baixa";0,999998064234873;1,93576471384286e-06;4,13311317910086e-13
2007-07-01;0,24;"Baixa";0,999998041609864;1,95838970648355e-06;4,29892122549848e-13
2007-08-01;0,47;"Baixa";0,999998017714381;1,98228521273171e-06;4,06077676477267e-13
2007-09-01;0,18;"Baixa";0,99999798716176;2,01283778818149e-06;4,5137300497543e-13
2007-10-01;0,3;"Baixa";0,99999806963374;1,93036583765247e-06;4,22039794323098e-13
2007-11-01;0,38;"Baixa";0,999998057508878;1,94249061013248e-06;5,11759458687795e-13
2007-12-01;0,74;"Baixa";0,99999745335823;2,54664129660144e-06;4,72947805532692e-13
2008-01-01;0,54;"Baixa";0,999997921357873;2,07864159669405e-06;5,3006797959613e-13
2008-02-01;0,49;"Baixa";0,999997995730031;2,00426954123249e-06;4,27966819159059e-13
2008-03-01;0,48;"Baixa";0,999998005094907;1,99490465895736e-06;4,34065657863916e-13
2008-04-01;0,55;"Baixa";0,999997901030558;2,09896886698789e-06;5,75293748772085e-13
2008-05-01;0,79;"Baixa";0,999997234965634;2,76503370151958e-06;6,64503634522796e-13
2008-06-01;0,74;"Baixa";0,999997427917251;2,57208208135366e-06;6,67639861584535e-13
2008-07-01;0,53;"Baixa";0,999997936490456;2,06350902588208e-06;5,17858679138772e-13
2008-08-01;0,28;"Baixa";0,999998061456099;1,93854346310481e-06;4,38186502928736e-13
2008-09-01;0,26;"Baixa";0,999998054419506;1,94558007401049e-06;4,20331420663711e-13
2008-10-01;0,45;"Baixa";0,999998036678544;1,96332107060251e-06;3,85637878162329e-13
2008-11-01;0,36;"Baixa";0,999998075336541;1,92466306104184e-06;3,984647452896e-13
2008-12-01;0,28;"Baixa";0,999998063669923;1,9363296585229e-06;4,17965651992046e-13
2009-01-01;0,48;"Baixa";0,999998007277236;1,99272235007483e-06;4,14500035657815e-13
2009-02-01;0,55;"Baixa";0,999997920985932;2,07901365314493e-06;4,14770841372854e-13
2009-03-01;0,2;"Baixa";0,99999800438981;1,99560971054118e-06;4,79208306766475e-13
2009-04-01;0,48;"Baixa";0,999998008237694;1,99176189876866e-06;4,07335539592662e-13
2009-05-01;0,47;"Baixa";0,999998019043093;1,98095651195006e-06;3,94792081533193e-13
2009-06-01;0,36;"Baixa";0,999998074349579;1,92565001350485e-06;4,0707120803528e-13
2009-07-01;0,24;"Baixa";0,999998040191077;1,95980848067001e-06;4,42640359078816e-13
2009-08-01;0,15;"Baixa";0,999997949445465;2,0505540673308e-06;4,67418139674643e-13
2009-09-01;0,24;"Baixa";0,999998039940853;1,9600587019563e-06;4,45027424040422e-13
2009-10-01;0,28;"Baixa";0,99999806410955;1,93589003542782e-06;4,14363388850826e-13
2009-11-01;0,41;"Baixa";0,999998060898503;1,93910110702334e-06;3,89641010570258e-13
2009-12-01;0,37;"Baixa";0,999998058260746;1,94173872636745e-06;5,27696815348152e-13
2010-01-01;0,75;"Baixa";0,999997396548765;2,60345061038532e-06;6,24575601562613e-13
2010-02-01;0,78;"Baixa";0,999997277948721;2,72205062613174e-06;6,52644903476325e-13
2010-03-01;0,52;"Baixa";0,999997941526117;2,05847328800635e-06;5,95077323110303e-13
2010-04-01;0,57;"Baixa";0,999997887893348;2,11210622609462e-06;4,25735703928779e-13
2010-05-01;0,43;"Baixa";0,999998035398712;1,9646007709401e-06;5,17159454423423e-13
2010-06-01;0;"Baixa";0,999997630538122;2,36946119172682e-06;6,86096929056537e-13
2010-07-01;0,01;"Baixa";0,999997648952224;2,35104699057922e-06;7,84921313966347e-13
2010-08-01;0,04;"Baixa";0,999997734003345;2,26599599980708e-06;6,54991003044964e-13
2010-09-01;0,45;"Baixa";0,99999801193348;1,98806590858497e-06;6,1182192306696e-13
2010-10-01;0,75;"Baixa";0,999997387432162;2,61256714183005e-06;6,96399932513064e-13
2010-11-01;0,83;"Baixa";0,99999703902464;2,96097458955558e-06;7,70569790465608e-13
2010-12-01;0,63;"Baixa";0,999997716515774;2,28348327581168e-06;9,50002929458483e-13
2011-01-01;0,83;"Baixa";0,999997030540034;2,96945912432353e-06;8,41290988353649e-13
2011-02-01;0,8;"Baixa";0,999997152819278;2,84717968825049e-06;1,03380569153707e-12
2011-03-01;0,79;"Baixa";0,999997205616155;2,79438290292784e-06;9,42295485574274e-13
2011-04-01;0,77;"Baixa";0,999997314640531;2,68535879397179e-06;6,75444782488998e-13
2011-05-01;0,47;"Baixa";0,999997998743439;2,00125599238623e-06;5,68756351459916e-13
2011-06-01;0,15;"Baixa";0,999997946373934;2,05362556887852e-06;4,97401751956024e-13
2011-07-01;0,16;"Baixa";0,999997961111563;2,03888795945109e-06;4,77679971812085e-13
2011-08-01;0,37;"Baixa";0,999998069212;1,93078756396868e-06;4,36258701238009e-13
2011-09-01;0,53;"Baixa";0,999997952423346;2,04757626228173e-06;3,9168097689797e-13
2011-10-01;0,43;"Baixa";0,999998045079181;1,95492038902191e-06;4,29713089581057e-13
2011-11-01;0,52;"Baixa";0,999997963422858;2,03657673354635e-06;4,0814375765924e-13
2011-12-01;0,5;"Baixa";0,999997983426106;2,01657345460977e-06;4,39756074756327e-13
2012-01-01;0,56;"Baixa";0,999997905407516;2,09459206863856e-06;4,15171113951972e-13
2012-02-01;0,45;"Baixa";0,999998031434169;1,96856540105032e-06;4,29579103714274e-13
2012-03-01;0,21;"Baixa";0,99999801018991;1,98980958192795e-06;5,08275312968157e-13
2012-04-01;0,64;"Baixa";0,999997749201716;2,25079786484146e-06;4,18946262397936e-13
2012-05-01;0,36;"Baixa";0,999998062892358;1,93710713094814e-06;5,11096214439083e-13
2012-06-01;0,08;"Baixa";0,999997833443839;2,16655566068371e-06;5,00889490965853e-13
2012-07-01;0,43;"Baixa";0,999998044446117;1,95555344864648e-06;4,34726946709495e-13
2012-08-01;0,41;"Baixa";0,999998056254556;1,94374501589439e-06;4,27788918876539e-13
2012-09-01;0,57;"Baixa";0,999997885899524;2,11410003589213e-06;4,39751518502767e-13
2012-10-01;0,59;"Baixa";0,999997844638825;2,15536068382869e-06;4,90813486295504e-13
2012-11-01;0,6;"Baixa";0,999997808196945;2,19180241581976e-06;6,39400347489295e-13
2012-12-01;0,79;"Baixa";0,999997213048103;2,7869510542291e-06;8,4322073930431e-13
2013-01-01;0,86;"Baixa";0,999996874731035;3,12526814547634e-06;8,19310430784845e-13
2013-02-01;0,6;"Baixa";0,999997803590462;2,19640887699395e-06;6,61316174834349e-13
2013-03-01;0,47;"Baixa";0,999998010241643;1,98975788595427e-06;4,70636313405548e-13
2013-04-01;0,55;"Baixa";0,999997922773923;2,07722567685465e-06;4,00524730556692e-13
2013-05-01;0,37;"Baixa";0,999998070565216;1,92943436024145e-06;4,24147947494219e-13
2013-06-01;0,26;"Baixa";0,999998046997771;1,95300174338096e-06;4,85980129382125e-13
2013-07-01;0,03;"Baixa";0,999997721508167;2,27849128894644e-06;5,43795558782008e-13
2013-08-01;0,24;"Baixa";0,999998034572513;1,96542699417154e-06;4,92775624979417e-13
2013-09-01;0,35;"Baixa";0,999998072021173;1,92797839016476e-06;4,37272447844234e-13
2013-10-01;0,57;"Baixa";0,999997887626485;2,11237308734469e-06;4,27737505736629e-13
2013-11-01;0,54;"Baixa";0,9999978946768;2,1053224382705e-06;7,61905866269813e-13
2013-12-01;0,92;"Baixa";0,999996524561105;3,47543824124651e-06;6,53829771293525e-13
2014-01-01;0,55;"Baixa";0,999997871138995;2,12886012210445e-06;8,83158525237733e-13
2014-02-01;0,69;"Baixa";0,999997567343137;2,43265602385058e-06;8,39304416029648e-13
2014-03-01;0,92;"Baixa";0,999996500349444;3,49964971645298e-06;8,39656561970625e-13
2014-04-01;0,67;"Baixa";0,9999976287501;2,37124913326327e-06;7,6716919418032e-13
2014-05-01;0,46;"Baixa";0,999998017838781;1,98216074225047e-06;4,76869050829272e-13
2014-06-01;0,4;"Baixa";0,999998054767787;1,94523173367485e-06;4,79521304406876e-13
2014-07-01;0,01;"Baixa";0,999997669974736;2,33002470584554e-06;5,58094048206946e-13
2014-08-01;0,25;"Baixa";0,999998035472333;1,96452712065606e-06;5,46632254653927e-13
2014-09-01;0,57;"Baixa";0,999997890718144;2,1092814533383e-06;4,0298850338608e-13
2014-10-01;0,42;"Baixa";0,99999804909045;1,95090910346569e-06;4,46708712076463e-13
2014-11-01;0,51;"Baixa";0,99999795307873;2,04692067191689e-06;5,98327704464627e-13
2014-12-01;0,78;"Baixa";0,999997076804783;2,92319304122946e-06;2,17612399809762e-12
2015-01-01;1,24;"Baixa";0,999991352363396;8,64762961083429e-06;6,99278128310052e-12
2015-02-01;1,22;"Baixa";0,999991125718048;8,87425755638395e-06;2,43952419861008e-11
2015-03-01;1,32;"Baixa";0,999988806533225;1,11934589407106e-05;7,83409634167516e-12
2015-04-01;0,71;"Baixa";0,999997256524315;2,74347234472293e-06;3,3403592069266e-12
2015-05-01;0,74;"Baixa";0,999997406152312;2,59384677926995e-06;9,09033500677013e-13
2015-06-01;0,79;"Baixa";0,999997229822583;2,7701767042991e-06;7,12617576373193e-13
2015-07-01;0,62;"Baixa";0,999997771690711;2,22830869857279e-06;5,90537310175076e-13
2015-08-01;0,22;"Baixa";0,999998016521813;1,98347765503682e-06;5,31900861075345e-13
2015-09-01;0,54;"Baixa";0,999997911098215;2,08890116915039e-06;6,15632822187927e-13
2015-10-01;0,82;"Baixa";0,999997032917009;2,96708182126025e-06;1,16999693229169e-12
2015-11-01;1,01;"Baixa";0,999995617747111;4,38225075662907e-06;2,1324307093993e-12
2015-12-01;0,96;"Baixa";0,999995786838311;4,21315551897137e-06;6,17007282543087e-12
2016-01-01;1,27;"Baixa";0,999990890300936;9,10969469879224e-06;4,36491085929639e-12
2016-02-01;0,9;"Baixa";0,999996380040356;3,61995707013375e-06;2,57441381043343e-12
2016-03-01;0,43;"Baixa";0,999998002614406;1,99738475729003e-06;8,36475539680633e-13
2016-04-01;0,61;"Baixa";0,999997794378966;2,20562045526418e-06;5,79096160934427e-13
2016-05-01;0,78;"Baixa";0,999997295043893;2,704955584188e-06;5,22624215269566e-13
2016-06-01;0,35;"Baixa";0,999998056119618;1,9438798032878e-06;5,78460224322662e-13
2016-07-01;0,52;"Baixa";0,999997965027995;2,03497160878672e-06;3,96357506637188e-13
2016-08-01;0,44;"Baixa";0,999998035733006;1,96426653967051e-06;4,54494763125948e-13
2016-09-01;0,08;"Baixa";0,999997832799478;2,16720001492099e-06;5,06957534353484e-13
2016-10-01;0,26;"Baixa";0,999998047686814;1,95231270346274e-06;4,81997667508708e-13
2016-11-01;0,18;"Baixa";0,999997987922411;2,01207714392252e-06;4,4498125395061e-13
2016-12-01;0,3;"Baixa";0,999998070013123;1,92998645899337e-06;4,17793488866694e-13
2017-01-01;0,38;"Baixa";0,999998072503878;1,92749573500516e-06;3,86762142621695e-13
2017-02-01;0,33;"Baixa";0,99999807663845;1,92336115028634e-06;3,9963285609407e-13
2017-03-01;0,25;"Baixa";0,999998046469875;1,95352968318546e-06;4,41842449661021e-13
2017-04-01;0,14;"Baixa";0,99999793538279;2,06461673570551e-06;4,74095920054721e-13
2017-05-01;0,31;"Baixa";0,999998035615504;1,96438374162621e-06;7,54570689355055e-13
2017-06-01;-0,23;"Baixa";0,999996594675554;3,40532353778701e-06;9,07862757341168e-13
2017-07-01;0,24;"Baixa";0,999998005168844;1,99483039011563e-06;7,66374216005744e-13
2017-08-01;0,19;"Baixa";0,999997995117173;2,0048823491065e-06;4,77705660988363e-13
2017-09-01;0,16;"Baixa";0,99999796194916;2,03805036962321e-06;4,69865790685619e-13
2017-10-01;0,42;"Baixa";0,999998053512245;1,94648734726285e-06;4,07788748352422e-13
2017-11-01;0,28;"Baixa";0,999998064026744;1,93597284119121e-06;4,14833433741321e-13
2017-12-01;0,44;"Baixa";0,999998043895939;1,95610367595554e-06;3,85434057270971e-13
2018-01-01;0,29;"Baixa";0,999998068222906;1,93177668522607e-06;4,08918753033878e-13
2018-02-01;0,32;"Baixa";0,999998070812335;1,92918722181001e-06;4,42600191846972e-13
2018-03-01;0,09;"Baixa";0,999997852286343;2,14771315786562e-06;4,9917222487239e-13
2018-04-01;0,22;"Baixa";0,999998018398079;1,98160140004412e-06;5,21319595936496e-13
2018-05-01;0,4;"Baixa";0,999997906718284;2,09327998237896e-06;1,73329126834399e-12
2018-06-01;1,26;"Baixa";0,999991536014138;8,46398462833782e-06;1,23344569249533e-12
2018-07-01;0,33;"Baixa";0,999997901332546;2,09866506426775e-06;2,39018525538775e-12
2018-08-01;-0,09;"Baixa";0,999997331036292;2,66896296550966e-06;7,42806793762941e-13
2018-09-01;0,48;"Baixa";0,999997991108593;2,00889085501567e-06;5,52204248975510e-13
2018-10-01;0,45;"Baixa";0,99999800194839;1,99805092904646e-06;6,80675309949914e-13
2018-11-01;-0,21;"Baixa";0,999996720882003;3,27911707630279e-06;9,21137636248245e-13
2018-12-01;0,15;"Baixa";0,999997916585799;2,08341343090917e-06;7,70275628057086e-13
2019-01-01;0,32;"Baixa";0,999998071547661;1,92845189950752e-06;4,39298548315612e-13
2019-02-01;0,43;"Baixa";0,999998034639968;1,96535951802652e-06;5,14089043338509e-13
2019-03-01;0,75;"Baixa";0,999997414699962;2,58529954341992e-06;4,94852582598256e-13
2019-04-01;0,57;"Baixa";0,999997870654573;2,12934485847401e-06;5,68649708618395e-13
2019-05-01;0,13;"Baixa";0,999997906263373;2,09373600726058e-06;6,19773198005421e-13
2019-06-01;0,01;"Baixa";0,999997664201322;2,33579806061561e-06;6,17206871464606e-13
2019-07-01;0,19;"Baixa";0,999997984366383;2,01563303390111e-06;5,82953569693445e-13
2019-08-01;0,11;"Baixa";0,999997872548131;2,12745122778871e-06;6,41159980753271e-13
2019-09-01;-0,04;"Baixa";0,999997508926445;2,49107283016189e-06;7,24656919684441e-13
2019-10-01;0,1;"Baixa";0,999997851817882;2,14818142533048e-06;6,92601633412256e-13
2019-11-01;0,51;"Baixa";0,999997868506913;2,13149173948877e-06;1,34780218921191e-12
2019-12-01;1,15;"Baixa";0,999993926078624;6,07392039543147e-06;9,80360468356799e-13
2020-01-01;0,21;"Baixa";0,999997915922196;2,08407643844848e-06;1,36591311283967e-12
2020-02-01;0,25;"Baixa";0,999998038074024;1,96192544396425e-06;5,32490833660413e-13
2020-03-01;0,07;"Baixa";0,999997751538573;2,24846030917524e-06;1,117682526638e-12
2020-04-01;-0,31;"Baixa";0,999995802141013;4,19785588393998e-06;3,10266718080504e-12
2020-05-01;-0,38;"Baixa";0,999995090757075;4,90924006502676e-06;2,85971557608474e-12
2020-06-01;0,26;"Baixa";0,999997983273682;2,01672526297464e-06;1,05520431349052e-12
2020-07-01;0,36;"Baixa";0,999998073352638;1,92664694193157e-06;4,20038017355645e-13
2020-08-01;0,24;"Baixa";0,999998034460848;1,9655386570083e-06;4,94433133702971e-13
2020-09-01;0,64;"Baixa";0,999997715599193;2,28440012984676e-06;6,77212411795289e-13
2020-10-01;0,86;"Baixa";0,9999968364158;3,1635830448325e-06;1,1555561302388e-12
2020-11-01;0,89;"Baixa";0,999996294798079;3,70519680280693e-06;5,1183119868172e-12
2020-12-01;1,35;"Baixa";0,999988321643579;1,16783535801813e-05;2,84076928498386e-12
2021-01-01;0,25;"Baixa";0,999997779235559;2,22076034045829e-06;4,10099118569176e-12
2021-02-01;0,86;"Baixa";0,999996843385215;3,15661368918125e-06;1,09567727846355e-12
2021-03-01;0,93;"Baixa";0,999996413346445;3,58665262295453e-06;9,31588093929395e-13
2021-04-01;0,31;"Baixa";0,999998009993982;1,99000489117341e-06;1,12675896603996e-12
2021-05-01;0,83;"Baixa";0,999997067367977;2,932631472908e-06;5,50398551383082e-13
2021-06-01;0,53;"Baixa";0,999997878272959;2,12172587238192e-06;1,16815864472346e-12
2021-07-01;0,96;"Baixa";0,999996160910784;3,83908808195251e-06;1,13453945101667e-12
2021-08-01;0,87;"Baixa";0,999996592818092;3,40717830947235e-06;3,59849712299873e-12
2021-09-01;1,16;"Baixa";0,999993151671743;6,84832148546444e-06;6,77120654774394e-12
2021-10-01;1,25;"Baixa";0,999991161516594;8,83847590235541e-06;7,5037987953043e-12
2021-11-01;0,95;"Baixa";0,9999959757211;4,02427540912353e-06;3,49090115517368e-12
2021-12-01;0,73;"Baixa";0,99999742025021;2,57974874458494e-06;1,0450809348113e-12
2022-01-01;0,54;"Baixa";0,99999781783662;2,18216168306752e-06;1,69664225090816e-12
2022-02-01;1,01;"Baixa";0,999994025798757;5,97418817299467e-06;1,30697426796831e-11
2022-03-01;1,62;"Baixa";0,99996388354626;3,61164303148589e-05;2,34252976185174e-11
2022-04-01;1,06;"Baixa";0,999993272676292;6,72730987129673e-06;1,38368211596191e-11
2022-05-01;0,47;"Baixa";0,999997883738929;2,11625910455094e-06;1,96669662885473e-12
2022-06-01;0,67;"Baixa";0,999997366809344;2,63318766514281e-06;2,99053090222383e-12
2022-07-01;-0,68;"Baixa";0,999987576308123;1,24236804129734e-05;1,14641397894926e-11
2022-08-01;-0,36;"Baixa";0,999994754223808;5,24576019743057e-06;1,59942571587933e-11
2022-09-01;-0,29;"Baixa";0,999995972407522;4,02758927843553e-06;3,19914041231499e-12
2022-10-01;0,59;"Baixa";0,99999780001281;2,19998634554341e-06;8,44701475975375e-13
2022-11-01;0,41;"Baixa";0,999998048040212;1,95195928342987e-06;5,04983147932138e-13
2022-12-01;0,62;"Baixa";0,999997791435484;2,20856407868959e-06;4,37529850593323e-13
2023-01-01;0,53;"Baixa";0,999997918600054;2,08139925900432e-06;6,8681573288725e-13
2023-02-01;0,84;"Baixa";0,99999699962066;3,00037866529397e-06;6,74740860217391e-13
2023-03-01;0,71;"Baixa";0,999997518368383;2,48163086500744e-06;7,51807070409573e-13
2023-04-01;0,61;"Baixa";0,999997800700427;2,19929904374862e-06;5,29152512200777e-13
2023-05-01;0,23;"Baixa";0,999998011987049;1,9880122966529e-06;6,54423845734208e-13
2023-06-01;-0,08;"Baixa";0,999997370749046;2,62925023917376e-06;7,14528443945228e-13
2023-07-01;0,12;"Baixa";0,99999788692339;2,11307595816224e-06;6,52084037012469e-13
2023-08-01;0,23;"Baixa";0,999998030879829;1,96911970477539e-06;4,65776366395933e-13
2023-09-01;0,26;"Baixa";0,999998053816471;1,94618310303823e-06;4,26100385049269e-13
2023-10-01;0,24;"Baixa";0,999998042398684;1,95760089240736e-06;4,23278300432603e-13
2023-11-01;0,28;"Baixa";0,999998060461619;1,93953793486866e-06;4,46322907760331e-13
2023-12-01;0,56;"Baixa";0,999997907325557;2,09267404133481e-06;4,01289637910503e-13
2024-01-01;0,42;"Baixa";0,999998028052457;1,97194691148403e-06;6,32002957931636e-13
2024-02-01;0,83;"Baixa";0,999997070204298;2,92979517709834e-06;5,24896688542907e-13
2024-03-01;0,16;"Baixa";0,999997938867552;2,06113176778788e-06;6,80250072207755e-13
2024-04-01;0,38;"Baixa";0,99999806817289;1,93182668502382e-06;4,24872074153465e-13
2024-05-01;0,46;"Baixa";0,999998027728442;1,97227116324967e-06;3,94456649174774e-13
2024-06-01;0,21;"Baixa";0,999998017760817;1,98223874305068e-06;4,39795546131984e-13
2024-07-01;0,38;"Baixa";0,999998059387649;1,94061185132173e-06;4,99540143654183e-13
2024-08-01;-0,02;"Baixa";0,999997583677458;2,41632195605585e-06;5,85712423858124e-13
2024-09-01;0,44;"Baixa";0,99999802823621;1,97176326902826e-06;5,2110559690871e-13
2024-10-01;0,56;"Baixa";0,999997907389772;2,09260982829753e-06;4,00141506475629e-13
2024-11-01;0,39;"Baixa";0,999998062739242;1,93726031458025e-06;4,43864390197781e-13
2024-12-01;0,52;"Baixa";0,9999979581074;2,04189213820283e-06;4,61463992353164e-13
2025-01-01;0,16;"Baixa";0,999997756023105;2,2439744442388e-06;2,4511476262617e-12
2025-02-01;1,31;"Baixa";0,999989979801166;1,00201972121848e-05;1,62164949209194e-12
2025-03-01;0,56;"Baixa";0,999997697250361;2,30274759491389e-06;2,04413686805893e-12
2025-04-01;0,43;"Baixa";0,999998041079523;1,95892000585792e-06;4,7161450096466e-13
2025-05-01;0,26;"Baixa";0,999998054048876;1,94595069936913e-06;4,24123314543504e-13
2025-06-01;0,24;"Baixa";0,999998041780394;1,95821917615244e-06;4,2971845272303e-13
2025-07-01;0,26;"Baixa";0,999998034900339;1,96509906567554e-06;5,95166627567641e-13
2025-08-01;-0,11;"Baixa";0,999997251694082;2,74830520617103e-06;7,1153307591187e-13
2025-09-01;0,48;"Baixa";0,999997985313838;2,01468555191852e-06;6,10063673250698e-13
2025-10-01;0,09;"Baixa";0,999997849057887;2,15094158199038e-06;5,31322701617079e-13
2025-11-01;0,18;"Baixa";0,999997983065842;2,0169336693045e-06;4,88981353007476e-13
2025-12-01;0,33;"Baixa";0,99999807485829;1,92514129412475e-06;4,16095868907008e-13
2026-01-01;0,33;"Baixa";0,999998061705678;1,93829378122979e-06;5,41112835076112e-13
2026-02-01;0,7;"Baixa";0,9999974215884;2,57840873141862e-06;2,86895347818993e-12
2026-03-01;0,88;"Baixa";0,999992451738164;7,54803225242971e-06;2,29583952194767e-10
2026-04-01;0,67;"Baixa";0,99988938339684;0,000110585564525824;3,1038634114707e-08
